site	species	year	date	individual	period	subindividual	flower	pollinaria_removed	pollen_on_stigma	herbivory	recorder	writer	notes	
Knivsaasen	NA	2020	NA	218	late	NA	5	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	219	late	NA	1	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	219	late	NA	2	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	219	late	NA	3	0	1	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	219	late	NA	4	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	219	late	NA	5	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	220	late	NA	1	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	220	late	NA	2	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	220	late	NA	3	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	220	late	NA	4	1	1	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	220	late	NA	5	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	221	late	NA	1	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	221	late	NA	2	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	221	late	NA	3	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	221	late	NA	4	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	221	late	NA	5	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	222	late	NA	1	0	1	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	222	late	NA	2	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	222	late	NA	3	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	222	late	NA	4	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	222	late	NA	5	0	1	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	223	late	NA	1	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	223	late	NA	2	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	223	late	NA	3	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	223	late	NA	4	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	223	late	NA	5	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	224	late	NA	1	0	1	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	224	late	NA	2	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	224	late	NA	3	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	224	late	NA	4	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	224	late	NA	5	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	225	late	NA	1	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	225	late	NA	2	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	225	late	NA	3	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	225	late	NA	4	2	1	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	225	late	NA	5	2	1	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	226	late	NA	1	1	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	226	late	NA	2	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	226	late	NA	3	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	226	late	NA	4	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	226	late	NA	5	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	227	late	NA	1	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	227	late	NA	2	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	227	late	NA	3	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	227	late	NA	4	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	227	late	NA	5	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	228	late	NA	1	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	228	late	NA	2	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	228	late	NA	3	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	228	late	NA	4	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	228	late	NA	5	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	229	late	NA	1	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	229	late	NA	2	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	229	late	NA	3	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	229	late	NA	4	1	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	229	late	NA	5	1	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	230	late	NA	1	0	1	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	230	late	NA	2	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	230	late	NA	3	0	1	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	230	late	NA	4	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	230	late	NA	5	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	231	late	NA	1	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	231	late	NA	2	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	231	late	NA	3	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	231	late	NA	4	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	231	late	NA	5	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	232	late	NA	1	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	232	late	NA	2	1	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	232	late	NA	3	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	232	late	NA	4	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	232	late	NA	5	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	233	late	NA	1	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	233	late	NA	2	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	233	late	NA	3	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	233	late	NA	4	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	233	late	NA	5	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	234	late	NA	1	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	234	late	NA	2	1	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	234	late	NA	3	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	234	late	NA	4	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	234	late	NA	5	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	235	late	NA	1	0	1	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	235	late	NA	2	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	235	late	NA	3	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	235	late	NA	4	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	235	late	NA	5	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	236	late	NA	1	1	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	236	late	NA	2	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	236	late	NA	3	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	236	late	NA	4	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	236	late	NA	5	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	237	late	NA	1	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	237	late	NA	2	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	237	late	NA	3	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	237	late	NA	4	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	237	late	NA	5	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	238	late	NA	1	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	238	late	NA	2	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	238	late	NA	3	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	238	late	NA	4	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	238	late	NA	5	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	239	late	NA	1	1	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	239	late	NA	2	1	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	239	late	NA	3	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	239	late	NA	4	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	239	late	NA	5	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	240	late	NA	1	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	240	late	NA	2	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	240	late	NA	3	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	240	late	NA	4	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	240	late	NA	5	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	241	late	NA	1	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	241	late	NA	2	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	241	late	NA	3	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	241	late	NA	4	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	241	late	NA	5	0	1	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	242	late	NA	1	1	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	242	late	NA	2	1	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	242	late	NA	3	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	242	late	NA	4	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	242	late	NA	5	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	243	late	NA	1	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	243	late	NA	2	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	243	late	NA	3	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	243	late	NA	4	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	243	late	NA	5	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	244	late	NA	1	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	244	late	NA	2	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	244	late	NA	3	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	244	late	NA	4	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	244	late	NA	5	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	245	late	NA	1	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	245	late	NA	2	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	245	late	NA	3	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	245	late	NA	4	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	245	late	NA	5	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	246	late	NA	1	1	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	246	late	NA	2	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	246	late	NA	3	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	246	late	NA	4	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	246	late	NA	5	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	247	late	NA	1	2	1	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	247	late	NA	2	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	247	late	NA	3	1	1	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	247	late	NA	4	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	247	late	NA	5	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	248	late	NA	1	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	248	late	NA	2	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	248	late	NA	3	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	248	late	NA	4	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	248	late	NA	5	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	249	late	NA	1	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	249	late	NA	2	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	249	late	NA	3	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	249	late	NA	4	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	249	late	NA	5	1	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	250	late	NA	1	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	250	late	NA	2	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	250	late	NA	3	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	250	late	NA	4	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	250	late	NA	5	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	251	late	NA	1	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	251	late	NA	2	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	251	late	NA	3	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	251	late	NA	4	1	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	251	late	NA	5	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	252	late	NA	1	1	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	252	late	NA	2	0	1	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	252	late	NA	3	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	252	late	NA	4	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	252	late	NA	5	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	253	late	NA	1	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	253	late	NA	2	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	253	late	NA	3	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	253	late	NA	4	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	253	late	NA	5	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	254	late	NA	1	1	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	254	late	NA	2	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	254	late	NA	3	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	254	late	NA	4	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	254	late	NA	5	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	255	late	NA	1	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	255	late	NA	2	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	255	late	NA	3	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	255	late	NA	4	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	255	late	NA	5	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	256	late	NA	1	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	256	late	NA	2	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	256	late	NA	3	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	256	late	NA	4	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	256	late	NA	5	1	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	257	late	NA	1	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	257	late	NA	2	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	257	late	NA	3	1	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	257	late	NA	4	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	257	late	NA	5	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	258	late	NA	1	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	258	late	NA	2	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	258	late	NA	3	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	258	late	NA	4	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	258	late	NA	5	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	259	late	NA	1	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	259	late	NA	2	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	259	late	NA	3	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	259	late	NA	4	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	259	late	NA	5	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	260	late	NA	1	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	260	late	NA	2	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	260	late	NA	3	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	260	late	NA	4	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	260	late	NA	5	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	261	late	NA	1	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	261	late	NA	2	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	261	late	NA	3	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	261	late	NA	4	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	261	late	NA	5	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	262	late	NA	1	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	262	late	NA	2	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	262	late	NA	3	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	262	late	NA	4	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	262	late	NA	5	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	263	late	NA	1	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	263	late	NA	2	1	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	263	late	NA	3	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	263	late	NA	4	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	263	late	NA	5	1	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	264	late	NA	1	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	264	late	NA	2	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	264	late	NA	3	1	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	264	late	NA	4	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	264	late	NA	5	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	265	late	NA	1	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	265	late	NA	2	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	265	late	NA	3	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	265	late	NA	4	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	265	late	NA	5	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	266	late	NA	1	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	266	late	NA	2	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	266	late	NA	3	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	266	late	NA	4	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	266	late	NA	5	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	267	late	NA	1	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	267	late	NA	2	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	267	late	NA	3	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	267	late	NA	4	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	267	late	NA	5	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	268	late	NA	1	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	268	late	NA	2	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	268	late	NA	3	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	268	late	NA	4	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	268	late	NA	5	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	269	late	NA	1	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	269	late	NA	2	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	269	late	NA	3	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	269	late	NA	4	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	269	late	NA	5	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	270	late	NA	1	1	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	270	late	NA	2	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	270	late	NA	3	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	270	late	NA	4	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	270	late	NA	5	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	271	late	NA	1	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	271	late	NA	2	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	271	late	NA	3	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	271	late	NA	4	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	271	late	NA	5	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	272	late	NA	1	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	272	late	NA	2	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	272	late	NA	3	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	272	late	NA	4	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	272	late	NA	5	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	273	late	NA	1	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	273	late	NA	2	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	273	late	NA	3	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	273	late	NA	4	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	273	late	NA	5	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	274	late	NA	1	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	274	late	NA	2	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	274	late	NA	3	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	274	late	NA	4	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	274	late	NA	5	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	275	late	NA	1	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	275	late	NA	2	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	275	late	NA	3	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	275	late	NA	4	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	275	late	NA	5	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	276	late	NA	1	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	276	late	NA	2	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	276	late	NA	3	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	276	late	NA	4	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	276	late	NA	5	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	277	late	NA	1	2	1	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	277	late	NA	2	2	1	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	277	late	NA	3	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	277	late	NA	4	2	1	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	277	late	NA	5	1	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	278	late	NA	1	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	278	late	NA	2	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	278	late	NA	3	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	278	late	NA	4	1	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	278	late	NA	5	1	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	279	late	NA	1	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	279	late	NA	2	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	279	late	NA	3	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	279	late	NA	4	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	279	late	NA	5	NA	NA	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	280	late	NA	1	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	280	late	NA	2	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	280	late	NA	3	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	280	late	NA	4	0	1	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	280	late	NA	5	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	281	late	NA	1	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	281	late	NA	2	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	281	late	NA	3	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	281	late	NA	4	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	281	late	NA	5	0	1	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	282	late	NA	1	2	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	282	late	NA	2	0	0	NA	NA	NA	NA	
Knivsaasen	NA	2020	NA	282	late	NA	3	0	0	NA	NA	NA	NA	
